id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,addr_state
65333772,25000,23622.75095,25000,23622.75095,0.2899,1372.97,1297.333135,1498.35,1415.805955,1.058301806,11,1,36,1,0,2
65333796,18000,16462.43952,18000,16462.43952,0.2899,589.22,538.888812,578.23,528.8375781,1.093398094,12,1,36,9,1,2
65334065,18000,17008.38068,18000,17008.38068,0.2899,549.56,519.2847604,533.96,504.5441638,1.058301806,11,1,36,2,0,3
65334459,20700,19559.63778,20700,19559.63778,0.2899,527.9,498.818009,1034.87,977.8590509,1.058301806,11,0,60,21,1,4
65334518,31125,29410.32493,31125,29410.32493,0.1541,1085.22,1025.435271,1970.58,1862.020822,1.058301806,11,1,36,20,1,2
65334562,4500,4252.09517,4500,4252.09517,0.2899,150.74,142.4357391,298.33,281.8950116,1.058301806,11,1,36,12,0,2
65334568,16000,15118.56061,16000,15118.56061,0.2899,495.94,468.6186842,479.81,453.3772853,1.058301806,11,1,36,4,0,2
65342754,3600,3255.895199,3600,3255.895199,0.1655,127.55,115.3581757,124.24,112.364561,1.105686694,0,1,36,17,1,2
65342764,2800,2645.748106,2800,2645.748106,0.2899,91.66,86.61045407,181.61,171.605112,1.058301806,11,1,36,9,1,2
65343217,15000,14173.65057,15000,14173.65057,0.1318,506.72,478.8048144,41913.62,39604.60026,1.058301806,11,1,36,13,0,1
65344064,28000,26457.48106,28000,26457.48106,0.2899,583.55,551.4022526,555.02,524.4439692,1.058301806,11,1,60,7,1,0
65344328,15500,14646.10559,15500,14646.10559,0.2899,511.06,482.9057239,535.79,506.2733492,1.058301806,11,0,36,10,0,1
65344709,24200,21886.85106,24200,21886.85106,0.1757,608.88,550.680408,573.45,518.6369728,1.105686694,0,1,60,19,1,3
65352488,12000,11338.92045,12000,11338.92045,0.1318,405.37,383.038182,801.95,757.7706049,1.058301806,11,1,36,13,1,2
65353532,25000,23622.75095,25000,23622.75095,0.2899,556.75,526.0786636,632.05,597.2303894,1.058301806,11,1,60,11,0,3
65353841,21000,19843.1108,21000,19843.1108,0.2899,424.7,401.3032931,830.99,785.2107924,1.058301806,11,1,60,5,0,1
65354278,35000,33071.85133,1000,944.9100379,0.1757,880.61,832.0972284,812.28,767.5315256,1.058301806,11,1,60,19,1,1
65354300,12000,11338.92045,12000,11338.92045,0.2899,395.66,373.8631056,783.66,740.4882003,1.058301806,11,1,36,10,1,1
65354709,8000,7559.280303,8000,7559.280303,0.2899,244.25,230.7942767,485.73,458.9711527,1.058301806,11,1,36,2,1,2
65354786,8000,7559.280303,8000,7559.280303,0.2899,258.1,243.8812808,511.76,483.567161,1.058301806,11,1,36,8,0,4
65354835,12000,11338.92045,12000,11338.92045,0.2899,361.38,341.4715895,0,0,1.058301806,11,1,36,1,0,4
65362336,9775,9236.49562,9775,9236.49562,0.1541,340.82,322.0442391,685.82,648.0382022,1.058301806,11,1,36,16,0,2
65362537,12000,11338.92045,12000,11338.92045,0.2899,270.53,255.6265125,524.27,495.3879855,1.058301806,11,1,60,12,1,2
65362642,30000,28347.30114,30000,28347.30114,0.1433,1030.15,973.3990755,2036.42,1924.233699,1.058301806,11,1,36,15,1,4
65362706,21000,19843.1108,21000,19843.1108,0.2899,467.67,441.9060774,453.61,428.6206423,1.058301806,11,0,60,11,1,2
65363325,15000,14173.65057,15000,14173.65057,0.1433,351.6,332.2303693,691.26,653.1785128,1.058301806,11,1,60,15,1,1
65363649,17700,16724.90767,17700,16724.90767,0.2788,549.83,519.5398861,1072.24,1013.170339,1.058301806,11,1,60,33,1,1
65363984,13500,12346.82964,13500,12346.82964,0.2899,425.42,389.0806123,419.14,383.3370501,1.093398094,12,1,36,6,1,1
65372435,12000,11338.92045,12000,11338.92045,0.2899,392.81,371.170112,418.45,395.3976053,1.058301806,11,1,36,9,1,2
65373125,35000,33071.85133,30000,28347.30114,0.2899,967.88,914.5595274,984.53,930.2922796,1.058301806,11,1,36,8,1,1
65373182,20000,18088.30666,20000,18088.30666,0.2899,445.4,402.8265894,864.02,781.4329361,1.105686694,0,1,60,11,0,1
65373356,35000,31654.53666,35000,31654.53666,0.2899,1163.34,1052.142534,1315.63,1189.875945,1.105686694,0,1,36,11,1,2
65373774,24000,22677.84091,24000,22677.84091,0.2899,509.82,481.7340355,993,938.2956676,1.058301806,11,1,60,8,0,2
65374316,7200,6803.352273,7200,6803.352273,0.2899,241.18,227.8934029,472.29,446.2715618,1.058301806,11,1,36,12,0,3
65374513,25000,23622.75095,25000,23622.75095,0.2899,509.07,481.025353,1006.78,951.3165279,1.058301806,11,1,60,10,1,1
65374531,4875,4606.436435,4875,4606.436435,0.2899,176.74,167.0034001,171.81,162.3449936,1.058301806,11,1,36,21,1,1
65382122,25000,23622.75095,25000,23622.75095,0.1367,850.44,803.5892926,1662.91,1571.300351,1.058301806,11,0,36,14,1,4
65382858,4000,3617.661332,4000,3617.661332,0.2899,125.68,113.6669191,249.54,225.6878022,1.105686694,0,1,36,6,1,4
65383587,20000,18898.20076,20000,18898.20076,0.2899,669.94,633.0330308,1325.89,1252.84677,1.058301806,11,1,36,12,1,4
65384096,3000,2834.730114,3000,2834.730114,0.1367,102.06,96.43751846,199.56,188.5662472,1.058301806,11,1,36,14,0,2
65384476,10800,10205.02841,10800,10205.02841,0.2899,348.44,329.2444536,690.89,652.8288961,1.058301806,11,1,36,10,0,3
65392120,21000,19843.1108,21000,19843.1108,0.2899,669.46,632.5794739,1333.17,1259.725715,1.058301806,11,1,36,7,0,3
65392223,10000,9449.100379,10000,9449.100379,0.2899,329.72,311.5557377,646.67,611.0449742,1.058301806,11,1,36,10,1,4
65393196,19100,18047.78172,19100,18047.78172,0.2899,616.22,582.2724635,595.02,562.2403707,1.058301806,11,1,36,8,0,1
65393731,20000,18898.20076,20000,18898.20076,0.2899,434.75,410.799639,857.29,810.0619264,1.058301806,11,1,60,9,0,2
65393826,6425,6071.046993,6425,6071.046993,0.1757,230.9,218.1797277,237.46,224.3783376,1.058301806,11,1,36,19,1,1
65394126,13000,12283.83049,13000,12283.83049,0.2899,425.55,402.1064666,409.68,387.1107443,1.058301806,11,1,36,9,1,3
65394213,35000,33071.85133,35000,33071.85133,0.2899,892.59,843.4172507,1714.4,1619.953769,1.058301806,11,1,60,21,1,1
65394380,20000,18291.59947,20000,18291.59947,0.2899,654.68,598.7572171,642.47,587.5901956,1.093398094,12,1,36,10,1,2
65394716,3950,3732.39465,3950,3732.39465,0.1899,144.78,136.8040753,285.39,269.6678757,1.058301806,11,1,36,23,1,4
65394747,25000,23622.75095,25000,23622.75095,0.2399,719.06,679.4470118,1404.8,1327.409621,1.058301806,11,1,60,28,1,2
65402115,24000,22677.84091,24000,22677.84091,0.1318,548.29,518.0847247,1079.01,1019.56738,1.058301806,11,1,60,13,1,2
65402202,14400,13606.70455,14400,13606.70455,0.1367,332.61,314.2865277,654.28,618.2357396,1.058301806,11,1,60,14,1,2
65403529,25000,23622.75095,25000,23622.75095,0.1367,577.44,545.6288523,1116.91,1055.37947,1.058301806,11,0,60,14,0,2
65403660,12500,11811.37547,12500,11811.37547,0.2899,387.46,366.1148433,374.86,354.2089768,1.058301806,11,1,36,4,1,3
65403713,7000,6614.370265,7000,6614.370265,0.1541,244.07,230.6241929,482.15,455.5883748,1.058301806,11,1,36,20,1,1
65403727,21000,19843.1108,21000,19843.1108,0.1849,538.88,509.1931212,1056.19,998.0045329,1.058301806,11,1,60,22,0,1
65404064,17000,16063.47064,17000,16063.47064,0.2899,388.38,366.9841605,375.1,354.4357552,1.058301806,11,1,60,13,0,1
65404741,10000,9449.100379,10000,9449.100379,0.2899,329.72,311.5557377,313.76,296.4749735,1.058301806,11,1,36,10,1,3
65404876,7000,6614.370265,7000,6614.370265,0.2899,1372.97,1297.333135,442.75,418.3589193,1.058301806,11,1,36,7,1,1
65413223,4000,3779.640151,1000,944.9100379,0.1318,135.13,127.6856934,267.33,252.6028004,1.058301806,11,1,36,13,1,3
65413434,3600,3401.676136,3600,3401.676136,0.1433,123.62,116.8097789,244.37,230.907666,1.058301806,11,1,36,15,1,2
65413463,30000,28347.30114,30000,28347.30114,0.1367,692.93,654.7565125,692.93,654.7565125,1.058301806,11,1,60,14,1,0
65413616,13500,12756.28551,13500,12756.28551,0.2899,293.46,277.2932997,41913.62,39604.60026,1.058301806,11,1,60,9,0,1
65413693,8300,7842.753314,8300,7842.753314,0.1786,299.49,282.9911072,590.74,558.1961558,1.058301806,11,1,36,20,1,4
65423884,25800,23596.16332,25800,23596.16332,0.2899,1372.97,1255.690866,775.59,709.3390816,1.093398094,12,1,36,3,1,4
65424234,30000,28347.30114,30000,28347.30114,0.2899,942.59,890.6627526,928.96,877.7836288,1.058301806,11,1,36,6,0,3
65432406,3000,2834.730114,3000,2834.730114,0.2899,99.72,94.22642898,195.42,184.6543196,1.058301806,11,1,36,11,1,3
65432489,35000,33071.85133,16000,15118.56061,0.2899,408.04,385.5610918,743.86,702.8807808,1.058301806,11,1,60,21,1,2
65432928,14050,13275.98603,14050,13275.98603,0.2099,380.03,359.0941617,620.8,586.6001515,1.058301806,11,1,60,25,1,4
65433259,5000,4724.550189,5000,4724.550189,0.2899,150.58,142.2845535,299.68,283.1706401,1.058301806,11,0,36,1,0,4
65433521,12150,11480.65696,12150,11480.65696,0.1433,284.8,269.1103788,559.93,529.0834775,1.058301806,11,1,60,15,1,3
65433809,7200,6803.352273,7200,6803.352273,0.2899,237.4,224.321643,228.21,215.6379197,1.058301806,11,1,36,10,1,4
65442179,35000,33071.85133,35000,33071.85133,0.1699,869.66,821.7504635,1706.28,1612.281099,1.058301806,11,1,60,18,0,2
65442477,12000,11338.92045,12000,11338.92045,0.1318,274.15,259.0470869,539.51,509.7884145,1.058301806,11,1,60,13,0,1
65443457,6000,5669.460227,6000,5669.460227,0.2899,197.83,186.9315528,380.34,359.3870838,1.058301806,11,1,36,10,1,2
65443689,16800,15874.48864,1000,944.9100379,0.1318,383.81,362.6659216,755.32,713.7094498,1.058301806,11,1,60,13,0,2
65443933,20000,18898.20076,20000,18898.20076,0.2899,510.05,481.9513648,999.88,944.7966487,1.058301806,11,1,60,21,0,2
65444056,30000,28347.30114,30000,28347.30114,0.2899,942.59,890.6627526,922.14,871.3393423,1.058301806,11,1,36,10,1,4
65453094,20000,18898.20076,20000,18898.20076,0.2899,416.82,393.857402,823.45,778.0861707,1.058301806,11,1,60,7,0,2
65453307,4950,4677.304687,4950,4677.304687,0.2899,159.7,150.902133,4976.1,4701.966839,1.058301806,11,1,36,10,0,3
65462209,7000,6614.370265,7000,6614.370265,0.2899,225.84,213.398483,443.91,419.4550149,1.058301806,11,1,36,8,1,4
65463736,17500,16535.92566,17500,16535.92566,0.2899,389.73,368.2597891,767.74,725.4452325,1.058301806,11,1,60,11,0,0
65464009,26000,23514.79866,26000,23514.79866,0.2199,717.95,649.3249884,1404.14,1269.925746,1.105686694,0,1,60,26,1,3
65464026,35000,33071.85133,35000,33071.85133,0.1899,907.73,857.7231887,833.88,787.9415824,1.058301806,11,1,60,23,1,2
65464106,12000,10852.984,12000,10852.984,0.2899,377.04,341.0007572,748.63,677.0724508,1.105686694,0,1,36,6,0,2
65464138,9000,8504.190341,9000,8504.190341,0.2899,281.58,266.0677685,273.69,258.6124283,1.058301806,11,1,36,5,1,4
65464163,20000,18898.20076,20000,18898.20076,0.2899,628.39,593.7720187,41913.62,39604.60026,1.058301806,11,1,36,6,0,2
65472491,19000,17953.29072,19000,17953.29072,0.2899,572.19,540.6680746,1133.15,1070.724809,1.058301806,11,1,36,1,0,4
65472761,6400,6047.424242,6400,6047.424242,0.2899,214.38,202.5698139,424.28,400.9064309,1.058301806,11,1,36,12,1,2
65472773,10000,9449.100379,10000,9449.100379,0.1367,340.18,321.4394967,41913.62,39604.60026,1.058301806,11,1,36,14,1,1
65473535,35000,33071.85133,1500,1417.365057,0.2899,47.13,44.53361008,93.58,88.42468134,1.058301806,11,1,36,6,1,4
65474509,10000,9145.799735,10000,9145.799735,0.2899,325.69,297.8695516,325.69,297.8695516,1.093398094,12,1,36,10,1,2
65474620,4000,3779.640151,4000,3779.640151,0.1367,136.08,128.583358,133.04,125.7108314,1.058301806,11,1,36,15,1,3
65483093,35000,33071.85133,35000,33071.85133,0.2899,1172.39,1107.803079,1147.91,1084.671682,1.058301806,11,1,36,12,1,3
65483336,5000,4522.076665,5000,4522.076665,0.2899,161.32,145.9002815,321.24,290.5343816,1.105686694,0,1,36,8,0,3
65483687,15500,14646.10559,15500,14646.10559,0.2899,315.63,298.2419552,624.22,589.8317438,1.058301806,11,1,60,6,0,2
65483844,18000,17008.38068,18000,17008.38068,0.1367,1372.97,1297.333135,402.09,379.9388771,1.058301806,11,1,60,14,1,4
65492425,8000,7559.280303,8000,7559.280303,0.1367,272.15,257.1572668,538.22,508.5694806,1.058301806,11,1,36,14,1,3
65493687,12000,10852.984,12000,10852.984,0.2899,366.37,331.3506456,376.77,340.7565651,1.105686694,0,1,36,2,1,2
65494242,27200,25701.55303,27200,25701.55303,0.2899,850.97,804.0900949,1678.09,1585.644085,1.058301806,11,1,36,5,1,2
65494489,11000,10394.01042,11000,10394.01042,0.1541,1372.97,1297.333135,249.94,236.1708149,1.058301806,11,1,60,16,0,1
65502706,4800,4535.568182,4800,4535.568182,0.2899,158.27,149.5509117,313.48,296.2103987,1.058301806,11,1,36,10,1,2
65502963,30000,28347.30114,30000,28347.30114,0.2899,676.32,639.0615568,1331.66,1258.298901,1.058301806,11,1,60,12,1,3
65503884,35000,32010.29907,35000,32010.29907,0.1448,1204.4,1101.52012,1176.24,1075.765548,1.093398094,12,1,60,15,1,2
65504642,29400,27780.35511,29400,27780.35511,0.1318,993.16,938.4468532,1943.27,1836.215329,1.058301806,11,1,36,13,1,4
65504757,15000,14173.65057,15000,14173.65057,0.2899,462.41,436.9358506,450.93,426.0882834,1.058301806,11,1,36,3,1,1
65512260,12000,11338.92045,12000,11338.92045,0.1786,303.81,287.0731186,280,264.5748106,1.058301806,11,1,60,20,1,4
65512372,20000,18898.20076,20000,18898.20076,0.2899,445.4,420.8629309,418.62,395.55824,1.058301806,11,1,60,11,0,4
65512810,28000,25608.23926,28000,25608.23926,0.2899,876,801.1720568,851.45,778.7191184,1.093398094,12,1,36,5,1,2
65513442,12000,11338.92045,12000,11338.92045,0.1433,281.28,265.7842954,553.01,522.5447,1.058301806,11,1,60,15,1,2
65513472,5600,5291.496212,5600,5291.496212,0.2899,186.14,175.8855544,368.53,348.2276963,1.058301806,11,1,36,11,0,4
65513496,12000,11338.92045,12000,11338.92045,0.2899,387.15,365.8219212,410.46,387.8477741,1.058301806,11,1,36,8,1,1
65513512,33600,31748.97727,33600,31748.97727,0.2099,908.81,858.7436915,850.04,803.2113286,1.058301806,11,1,60,25,1,1
65513767,18000,16279.476,18000,16279.476,0.2899,542.07,490.2564196,1078.82,975.7013496,1.105686694,0,1,36,1,1,1
65514434,8400,7937.244318,8400,7937.244318,0.1541,292.88,276.7452519,282.09,266.5496726,1.058301806,11,1,36,20,1,3
65515074,16000,15118.56061,1000,944.9100379,0.2899,488.5,461.5885535,505.13,477.3024074,1.058301806,11,1,36,2,1,1
65552767,12325,11646.01622,12325,11646.01622,0.2899,412.85,390.1061091,399.92,377.8884223,1.058301806,11,1,36,12,1,1
65553025,11150,10084.23096,11150,10084.23096,0.2899,359.73,325.3453278,353.54,319.7469969,1.105686694,0,1,36,8,0,4
65561394,35000,33071.85133,24000,22677.84091,0.1433,562.56,531.5685909,524.35,495.4635784,1.058301806,11,1,60,15,1,4
65571165,22400,21165.98485,1000,944.9100379,0.1318,511.74,483.5482628,1007.08,951.6000009,1.058301806,11,1,60,13,0,1
65571301,20000,18898.20076,20000,18898.20076,0.1433,686.77,648.9358667,1357.62,1282.828766,1.058301806,11,1,36,15,1,4
65571351,25550,24142.45147,25550,24142.45147,0.2299,720.12,680.4486165,1407.61,1330.064818,1.058301806,11,1,60,27,1,1
65571492,4750,4488.32268,4750,4488.32268,0.1367,161.59,152.688013,289.39,273.4475159,1.058301806,11,1,36,14,1,2
65591592,19275,18213.14098,19275,18213.14098,0.1541,462.71,437.2193236,446.21,421.628308,1.058301806,11,1,60,16,1,2
65591855,15000,13566.23,15000,13566.23,0.1318,506.72,458.2853376,991.47,896.7006703,1.105686694,0,1,36,13,1,2
65592839,15000,14173.65057,15000,14173.65057,0.1367,346.47,327.3829808,335.08,316.6204555,1.058301806,11,1,60,14,1,3
65593299,33425,31583.61802,33425,31583.61802,0.1757,840.98,794.6504436,808.35,763.8180291,1.058301806,11,1,60,19,1,0
65594267,23500,22205.38589,23500,22205.38589,0.1367,799.42,755.3799825,870.8,822.827661,1.058301806,11,1,36,14,1,4
65594568,2100,1984.31108,2100,1984.31108,0.2899,68.75,64.9625651,68.11,64.35782268,1.058301806,11,1,60,9,1,3
65596181,30000,28347.30114,30000,28347.30114,0.1367,692.93,654.7565125,647.36,611.6969621,1.058301806,11,1,60,14,1,4
65596959,26000,24567.66098,26000,24567.66098,0.1318,593.98,561.2576643,603.49,570.2437587,1.058301806,11,1,60,13,0,2
65597151,6000,5669.460227,6000,5669.460227,0.2899,196.41,185.5897805,192.75,182.1314098,1.058301806,11,1,36,9,0,1
65597426,12000,11338.92045,12000,11338.92045,0.2899,361.38,341.4715895,370.24,349.8434924,1.058301806,11,1,36,1,0,4
65601196,4200,3968.622159,4200,3968.622159,0.2899,140.69,132.9393932,136.28,128.77234,1.058301806,11,1,36,12,1,4
65601513,19200,18142.27273,19200,18142.27273,0.1541,669.44,632.5605757,644.78,609.2590942,1.058301806,11,1,36,16,1,2
65602324,18000,17008.38068,18000,17008.38068,0.2899,593.49,560.7946584,1175.49,1110.7323,1.058301806,11,1,36,10,1,4
65602840,16000,15118.56061,16000,15118.56061,0.2899,527.55,498.4872905,983.6,929.4135132,1.058301806,11,1,36,10,1,2
65604059,10400,9827.064394,10400,9827.064394,0.2899,322.36,304.6011998,318.17,300.6420267,1.058301806,11,1,36,4,1,4
65604613,35000,33071.85133,20000,18898.20076,0.2899,445.4,420.8629309,411.93,389.2367919,1.058301806,11,1,60,11,0,2
65605221,2525,2309.314433,2525,2309.314433,0.2788,104.28,95.37239964,41913.62,38333.35747,1.093398094,12,1,36,33,1,2
65605625,14000,13228.74053,14000,13228.74053,0.2899,446.31,421.722799,457,431.8238873,1.058301806,11,0,36,7,1,2
65605648,10000,9145.799735,10000,9145.799735,0.2899,314.2,287.3610277,0,0,1.093398094,12,1,36,6,1,2
65606418,21000,19843.1108,21000,19843.1108,0.2899,687.42,649.5500582,655.37,619.2656915,1.058301806,11,1,36,9,0,1
65607130,5000,4572.899868,5000,4572.899868,0.2899,157.1,143.6805138,154.83,141.6044173,1.093398094,12,1,36,6,0,1
65607965,11200,10582.99242,11200,10582.99242,0.2899,351.9,332.5138423,346.81,327.7042502,1.058301806,11,1,36,6,1,4
65608084,4500,4252.09517,1000,944.9100379,0.2899,137.39,129.8211901,0,0,1.058301806,11,0,36,2,0,4
65611837,15000,13718.6996,15000,13718.6996,0.1999,397.33,363.3900609,41913.62,38333.35747,1.093398094,12,1,60,24,1,1
65612493,10000,9449.100379,10000,9449.100379,0.1367,230.98,218.2553205,238.57,225.4271877,1.058301806,11,1,60,14,1,1
65614462,9600,8779.967746,9600,8779.967746,0.2899,315.3,288.3670656,0,0,1.093398094,12,1,36,10,1,2
65614791,10000,9449.100379,10000,9449.100379,0.2899,318.79,301.227871,41913.62,39604.60026,1.058301806,11,1,36,7,1,4
65615926,20000,18898.20076,20000,18898.20076,0.1367,461.96,436.5106411,0,0,1.058301806,11,1,60,14,1,4
65615945,24000,21705.96799,24000,21705.96799,0.2899,750.86,679.089297,740.34,669.5748477,1.105686694,0,1,36,5,0,2
65616210,8275,7568.149281,8275,7568.149281,0.1699,294.99,269.7919464,287.18,262.6490768,1.093398094,12,1,36,18,1,2
65616441,19050,18000.53622,19050,18000.53622,0.1899,494.07,466.8517024,49.76,47.01872348,1.058301806,11,1,60,23,1,0
65616752,35000,32010.29907,35000,32010.29907,0.1367,808.42,739.3647422,755.26,690.7456708,1.093398094,12,1,60,14,1,1
65616877,10000,9449.100379,10000,9449.100379,0.2899,301.15,284.5596579,295.24,278.9752396,1.058301806,11,1,36,1,0,2
65617005,1600,1511.856061,1600,1511.856061,0.1699,57.04,53.89766856,54.02,51.04404025,1.058301806,11,1,36,18,1,3
65617152,35000,33071.85133,4225,3992.24491,0.1699,150.62,142.3223499,160.59,151.743103,1.058301806,11,1,36,18,1,3
65617181,31275,28603.48867,31275,28603.48867,0.1433,1073.93,982.1948709,41913.62,38333.35747,1.093398094,12,1,36,15,1,1
65617498,12425,11363.65617,12425,11363.65617,0.2899,385.13,352.2321852,375.1,343.0589481,1.093398094,12,1,36,4,1,2
65622121,27000,25512.57102,27000,25512.57102,0.2899,836.9,790.7952107,41913.62,39604.60026,1.058301806,11,1,36,4,0,1
65622401,17000,15547.85955,17000,15547.85955,0.1655,602.3,550.851518,586.67,536.5566331,1.093398094,12,1,36,17,1,2
65622584,27000,25512.57102,27000,25512.57102,0.1367,918.48,867.8809716,1795.95,1697.011182,1.058301806,11,1,36,14,1,2
65622604,33000,31182.03125,33000,31182.03125,0.2899,734.91,694.4238359,1403.54,1326.219035,1.058301806,11,1,60,11,1,1
65622830,35000,33071.85133,20000,18898.20076,0.2899,619.93,585.7780798,611.86,578.1526558,1.058301806,11,1,36,4,1,3
65623124,4200,3841.235889,4200,3841.235889,0.1433,144.23,131.9098696,140.89,128.8551725,1.093398094,12,1,36,15,0,2
65623294,10000,9449.100379,1000,944.9100379,0.2899,329.72,311.5557377,320.14,302.5034995,1.058301806,11,1,36,10,1,2
65623657,6000,5669.460227,6000,5669.460227,0.2899,191.28,180.742392,188.22,177.8509673,1.058301806,11,1,60,7,1,2
65624159,16000,15118.56061,16000,15118.56061,0.2899,481.84,455.2954526,491.29,464.2248525,1.058301806,11,1,36,1,1,3
65624538,8500,8031.735322,8500,8031.735322,0.2899,274.24,259.1321288,269.52,254.6721534,1.058301806,11,1,36,8,0,1
65624615,30000,27437.39921,30000,27437.39921,0.2899,1004.91,919.0705612,983.93,899.8826733,1.093398094,12,1,36,12,1,1
65626134,12000,11338.92045,12000,11338.92045,0.2899,361.38,341.4715895,352.51,333.0902374,1.058301806,11,1,36,1,1,2
65626303,6500,6141.915246,6500,6141.915246,0.2899,214.32,202.5131193,208.1,196.6357789,1.058301806,11,1,36,10,1,3
65631299,5000,4572.899868,5000,4572.899868,0.1655,177.15,162.0178423,167.96,153.6128523,1.093398094,12,1,36,17,1,2
65632677,9000,8504.190341,9000,8504.190341,0.2899,290.37,274.3735277,280.38,264.9338764,1.058301806,11,0,36,8,1,2
65632714,22800,21543.94886,22800,21543.94886,0.1849,585.07,552.8385159,538.23,508.5789297,1.058301806,11,1,60,22,1,3
65632897,14000,13228.74053,14000,13228.74053,0.1318,319.84,302.2200265,619.18,585.0693972,1.058301806,11,1,60,13,0,3
